text,label
says wisconsin senate recall candidate jessica king voted to increase her pay with taxpayer dollars by  percent,0
says barack obama began his presidency with an apology tour,0
no bridge to nowhere could occur,0
food stamps have gone up twoandahalf times under barack obama,0
in the  studios deal wall street investors took a risk and went bust,0
says president barack obama broke his promise to keep a wisconsin gm plant from closing,0
the weight of the evidence on global warming is that most of it maybe all of it is because of natural causes  its fair to say the science is in dispute,0
state department officials actually directed contracts for the haitian recovery after the earthquake to friends of the clintons,0
beer drinking is not allowed in any illinois state parks,0
says us senate rival tommy thompson ran medicare into the ground and nine years closer to bankruptcy,0
on new dollar coins in god we trust is gone,0
freshman rep bob gibbs is spending his one year anniversary on vacation only working  days in all of january,0
the georgia dome has returned  billion in economic impact to the state of georgia,0
the northwest corridor highway project in cobb and cherokee counties is expected to create over  jobs statewide,0
says hillary clinton is proposing destroying medicare for seniors,0
on supporting winner of democratic primary with her superdelegate vote,0
a bill to advance the keystone xl pipeline is an earmark under house rules,0
florida is the first state requiring drug testing to receive welfare,0
says hillary clinton wants to raise taxes on africanamerican owned businesses to as much as nearly  percent more than theyre paying now,0
a lot of people who go into prison straight and when they come out theyre gay,0
the president of the united states will be taking a trip over to india that is expected to cost the taxpayers  million a day,0
 consumer laws were destroyed in  when gov scott walker signed act ,0
congress approves bill offering free cars to welfare recipients,0
says that in  oregon ranked th  or th from the bottom  in percentage of children with untreated decay compared to  other states with similar data,0
hitler abolished unions and thats what wisconsin gov scott walker is doing today,0
says ted kennedy sent a letter to then soviet leader yuri andropov apologizing for ronald reagan and begging the soviets not to overreact,0
page  of the house health care bill says specifically that people cant purchase private health insurance after a date certain,0
states still face a mandate to expand medicaid coverage under president obamas health care reform law,0
says nancy pelosi said waiting long hours in the emergency room will allow you to make new friends,0
muslims attempted to establish the first islamic sharia court inside the united states in the town of irving texas,0
since january  the private sector has lost nearly  million jobs while local state and federal governments added ,0
yes this would be the same congressman rep pete hoekstra who last year tweeted the whereabouts of a topsecret mission to iraq,0
on the cuba embargo,0
says scott walker rejected legislation to make college loan payments tax deductible and the result was to raise taxes on students,0
says wisconsin manufacturers commerces own  survey revealed that just  percent of business executive respondents were in favor of righttowork legislation,0
tens of thousands of fraudulent clinton votes found in ohio warehouse,0
when it comes to protesters in madison almost all are now from outside of wisconsin,0
as florida secretary of state kurt browning allowed  illegal voters to register in florida,0
rural schools enroll  percent of american children but receive only  percent of federal education funding,0
on repealing the th amendment,0
an aide acted on his own and was not representing the thompson campaign when he sent an email criticizing the sexual orientation of us senate candidate tammy baldwin,0
in  planned parenthood performed more prevention services and cancer screenings than abortions but in  there were more abortions,0
the mexican government forces many bad people into our country,0
governor christie also remains the only governor since world war ii among both democrats and republicans who failed to have his party win control of at least one legislative body over the course of his term,0
sixtypercent of the state retireesdont get social security,0
over  of all donations raised from the als ice bucket challenge are going to fundraising overhead executive salaries and external donations,0
innercity crime is reaching record levels,0
tampa mayoral opponent bob buckhorn supported forcing police officers to keep their guns locked in the trunks of their cruisers,0
millions could lose their health care coverage and be forced into a government pool under the new health care law,0
only a few months ago the fbi arrested three broward county commissioners for accepting millions of dollars in trade for illegal favors,0
ted cruz helps run two national organizations that have been leading the push to give amnesty to illegal immigrants,0
portland community college serves more students than all of the states universities combined,0
obamacare is    the largest tax increase in the history of the world,0
says barack obama founded isis i would say the cofounder would be crooked hillary clinton,0
except for virginia the other  states keep raising their gas tax,0
on disaster aid offsets,0
sarah palin has more experience than barack obama,0
the congressional budget office has already doubled its estimate for the cost of obamacare so far from roughly  billion to  trillion,0
oregons three largest employers and  of the top  are health care providers,0
the department of energys billion ton study has shown that wind and solar energy combined could at best provide only  percent of our total energy needs,0
says mitt romneys campaign has already spent more on negative ads than john mccain did during his entire presidential run,0
as we near the th anniversary of the  terrorist attacks we should not forget that some of the hijackers used new jersey drivers licenses to board those aircraft,0
although the governor doubled the beach fees    all the money as we found out is all going to an outofstate company the state isnt even getting the money for that,0
three presidents in the last century harding kennedy and reagan all cut taxes during recessions and produced rapid and dramatic economic recoveries while two herbert hoover and barack obama did the opposite,0
sens mark warner and tim kaine voted to let the un take our guns,0
says in the last four years weve cut  million in ongoing revenue,0
its just outrageous that under president bush the national institutes of health have been basically decreased in funding,0
kathryn starkey joined forces with liberal democrats on a historic sales tax hike,0
says maggie hassan is the only female governor in the country,0
thomas paine wrote that the duty of a patriot is to protect his country from his government,0
us senate candidate todd akin was partly right that a womans body has a way of shutting down so that a pregnancy doesnt occur if shes raped,0
global warming is a hoax,0
the new health care law crushes small businesses with billions in penalties,0
"the fact is that although we have had a president who is opposed to abortion over the last eight years abortions have not gone down	abortion	barackobama	president	illinois	democrat						a tv interview with megachurch pastor rick warren in lake forest calif
json	true	most of the jobs that we lost were lost before the economic policies we put in place had any effect	economyjobaccomplishmentsjobsstimulus	barackobama	president	illinois	democrat						an interview on the daily show with jon stewart",0
i was the first member of congress to call him barack obama a socialist,0
south korea doesnt pay the united states for us troops that protect their country,0
says us is giving seven alaskan islands to russia,0
medicaid expansion could cost the commonwealth of virginia over  billion a year,0
the islamic state is so small it couldnt fill a doubleaballpark in charleston w va,0
there is no evidence that poor people abuse drugs more frequently than any other socioeconomic group,0
the democrats health care bills would provide free health care for illegal immigrants,0
if you apply for a job the chances are  in  that you are going to be denied that job unfairly if everybody is forced to use everify,0
says she never received nor sent any material that was marked classified on her private email server whilesecretary of state,0
when i was growing up as a kid in the city of milwaukee if we averaged  homicides a year in the entire city that was a record number,0
in recent years rep latourette has sponsored legislation that would increase spending by  percent,0
some city of atlanta employees have not had raises in eight years,0
 of nj voters do not support hunting,0
says us senate candidate tommy thompson admitted that washington dc changed him into an insider selling his influence to make millions from powerful special interests,0
now we have isis coming over the usmexico border,0
for every single scientist that tells you global warming is happening and that its our faulti can stack up another group of reports that say just the opposite,0
millions of americans are paying more and getting less under obamacare,0
when he took office in  president barack obama had the biggest democratic majorities in congress since lyndon johnson,0
says barack obama is getting his nominees confirmed faster than president george w bush was at the same time in his second term,0
dozens of artists including justin timberlake jay z and rihanna are canceling florida shows like stevie wonder in protest of stand your ground,0
the countrys bankrupt,0
preventive care saves money,0
says connie mack iv cosponsored a bill to take a third of the social security trust fund  give it in individual accounts to the senior citizens who then were to invest it in the stock market,0
our national guard as we saw in the midwest flooding cant function as effectively as it could i was talking to national guard representatives fifteen of their  helicopters in this region were overseas during the flooding,0
says democrats cut  million from the state budget for information technology improvements,0
austins pease elementary is a school that was created as part of the texas constitution,0
i was pretty proud of being the only guy on the stage that ever had a job in the private sector,0
says us rep ted yoho said african americans should only be given threefifths of a vote,0
we dont need a separate prescription drug database  pharmacies already have a database in place,0
fact nothing in obamacare forces people out of their health plans,0
says damascus disincorporation would produce no significant tax savings,0
scott walker opposed a plan to help wisconsin students refinance their student loans,0
lee zeldin missed rds of veterans affairs hearings,0
in arizona there are only one and a half border patrol agents per every  square miles,0
loranne ausleys a financial train wreck for taxpayers  pushing gas taxes property taxes taxes on seniors,0
i think we came down here to florida one time  but we werent actively fundraising here,0
canadianborn ted cruz has had a double passport,0
the california governor says yes to poisoning more children with mercury and aluminum in vaccines,0
sayshillary clinton wants to abolish the second amendment,0
in  years there will be enough muslim voters in the us to elect the president by themselves,0
donald trump protester speaks out i was paid  to protest trumps rally,0
says vladimir putin said president obama and his fellow democrats are either idiots or deliberately trying to destroy their own economy,0
isis is running through a border made porous by barack obamas policies,0
studies have shown that voter fraud is nonexistent in texas,0
its factually correct to say that jennifer brunner inherited at least  lawsuits when she came into the office that were a result of ken blackwells mismanagement of the  election,0
the aclu has filed a suit to end prayer from the military completely,0
there are  babies born deformed every year in this country because of women who are alcoholics while theyre carrying those children to term,0
today we have two vietnams side by side north and south exchanging and working,0
alison alter got an f in attendance in  as an austin parks board member and was removed by a unanimous vote of the austin city council,0
says he got lobbied by a woman with latestage cancer about vaccinating texas girls against a virus that can cause cervical cancer,0
kesha rogers is not a democrat,0
says house republicans spent  million on  votes to repeal obamacare,0
democrats are poised now to cause this largest tax increase in us history,0
it costs us logistically three times more to fight in afghanistan than it does in any other place,0
the children coming across the southern us border were never examined after they got here and quarantined if they had a disease they were just sent out across the country many of them had measles  we now have an outbreak of it all because of our immigration policy,0
says thomas jefferson helped craft the constitution,0
a recent economic uptick appears to coincide with the expectation of a new republican congress,0
i was one of the few very few who voted no on the iran deal,0
on expanding medicaid under the affordable care act,0
doctors kill about  people a year in botched surgeries,0
the white house branded the memorial service for the tucson shootings with a together we thrive logo and slogan,0
president eisenhower on the night before the normandy invasionwrote a letter of resignation to the united states army for the failure of the landings at normandy,0
barack obama has reversed on his commitment to begin withdrawing american troops from iraq immediately,0
between  and  criminal aliens accounted for  percentof all murder convictions in the five states of california texas arizona florida and new york,0
repealing obamacare saves our nation more than  trillion,0
we have constitutional amendment that says that theres a ban on drilling right off floridas coast,0
oregon is the most tradedependent state in the nation,0
says barack obama had huge majorities in congress during his first two years in office and did nothing with them to create jobs in america,0
says hillary clinton is proposing to print instant work permits for millions of illegal immigrants to come in and take everybodys jobs including lowincome africanamericans,0
i didnt support sonia sotomayor,0
says chris christie was the first governor in america to endorse mitt romney,0
texans eat more catfish than residents of all other states combined,0
us sen sheldon whitehouse rewarded wall street executives with millions in bonuses,0
the current agriculture commissioner allowed tainted beef to be sent to school cafeterias,0
says the states budget shortfall is not that much different than it was in ,0
the overwhelming number of school districts reported their staff stayed the same or grew after the  state budget,0
thirty million americans including a lot of people in florida are going to be able to get healthcare next year because of that law,0
theres only one candidate under investigation  terry mcauliffe,0
we have been focusing so much especially the texas department of transportation on that  percent of people in singleoccupancy vehicles,0
when those restrictions expire in the iran nuclear deal iran will have an industrialsize military nuclear capability ready to go,0
says hillary clinton will receive her congressional salary until she dies and the secret service pays her mortgage,0
every signer of the declaration of independence had no federal elected office experience,0
president barack obamas budget threatens national security by proposing an army of fewer personnel than we had before pearl harbor,0
says that under his tax plan no matter where you are in the stratosphere youre going to be getting a tax cut,0
planned parenthood is the only health care that a significant number of women get about  percent of women thats their health care,0
says texas has been waiting for two years for the federal government to act on a proposal to allow the state to create insurance opportunities for those that are uninsured today,0
says he was endorsed by thevalley news newspaper,0
we had a massive landslide victory as you know in the electoral college,0
a new bill was written into the new health care reform initiative ensuring that congress will be  percent exempt,0
while ceos of some large charities have big salaries the heads of some veterans groups do the job for free,0
the form students fill out to get college financial aid is longer than the form to get us citizenship,0
says obama wants to give iran nuclear weapons and michael bennet he was all for it,0
seniors will have to find  for health care because republicans voted to end medicare,0
on repeal and replace of federal health care reform,0
our real unemployment is anywhere from  to  percent dont believe the  dont believe it,0
house republicans just passed a bill that makes it legal for single mothers to be fired by their employers,0
says barack obama and his team are socialists in every respect of the word,0
us rep patrick murphy voted to allow members of congress to receive taxpayerfunded health care for life,0
under floridas voting law a requirement to turn in voter registrations within  hours makes it impossible to meet the deadline if youre working right to the end of the week,0
there are a multitude of vaccines that do not prevent deadly and crippling diseases,0
we dont have bars on campus in texas its against the law no alcohol allowed,0
china holds  percent of the us debt,0
ed perlmutter voted for viagra for rapists paid for with tax dollars,0
a national football league lockout would cost atlanta  million in lost jobs and revenue,0
says wisconsin gov scott walkers budget calls for raising property taxes by nearly  billion,0
president obama has spent over  million in legal fees defending lawsuits about his birth certificate,0
theres no rationing in any of these bills,0
a bill backed by sean duffy and other house republicans could actually require the internal revenue service to conduct audits of rape victims who get an abortion,0
obamacare puts the federal government between you and your doctor,0
dan gelber on the record against scholarships to help our needy children attend jewish private schools,0
says barack obamas health care law will be the biggest jobkiller ever,0
secretary geithner has left the option on the table of abandoning the dollar for a multinational currency,0
says us rep martin heinrich spent a trillion of our tax dollars on a stimulus for failed companies here and jobs overseas,0
fcat tests account for less than  percent of the instructional time provided during the year,0
despite opposition from national club for growth club for growth wisconsin has endorsed him for us senate,0
says that since lawmakers acted we have  new businesses across texas doing helicopter hog hunts,0
gas prices have doubled because obama opposed exploring for energy in alaska he gave millions of tax dollars to solyndra which then went bankrupt and he blocked the keystone pipeline so we will all pay more at the pump,0
says lee leffingwell has been mayor of austin texas for about as long as sarah palin was governor of alaska,0
because of president barack obamas failure to push job creation the black unemployment rate in ferguson mo is three times higher than the white unemployment rate,0
a sign in dearborn mich for the advancement of islamic agenda for america says allah be praised america we will kill you all and nothing you can do to stop it,0
obama regime planned the influx of illegal alien children at the border,0
says the national labor relations board told boeing that it couldnt build a factory in south carolina because south carolina is a righttowork state,0
the trump winery near charlottesville va is the largest winery on the east coast,0
why would our president close the embassy to the vatican hopefully it is not retribution for catholic organizations opposing obamacare,0
according to a government supplier of emergency products the disaster assistance response team was told to be prepared to be activated in the month of october for an outbreak of ebola,0
on supporting the budget proposed by rep paul ryan,0
obamacarerepresents the largest tax increase in the history of the world,0
claims supreme court justice ruth bader ginsburg said she prefers the south african constitution over the united states constitution,0
says we could have saved ourselves the cost of building the powell butte water reservoir,0
says challenger dominic chavez is a rick perry republican lobbyist,0
says that under city council member randi shade austin had the highest city debt per person in texas,0
barack obama loves che guevara,0
were one of the only communities in the country that didnt lose population in the last census,0
says the us election system is rigged,0
this independent payment advisory board board can ration care and deny certain medicare treatments so washington can fund more wasteful spending,0
the cheerleaders for the dallas cowboys have entertained more troops in the world than bob hope,0
says he has yet to get a response from barack obama to his august  letter making border security requests,0
over  doctors opt out of obamacare exchanges,0
says a  million incentive deal she approved for abbott laboratories contained strong protections for taxpayers if job creation goals were not met,0
bill white is discriminating hes taking jobs from african americans and giving them to his friends,0
a legacy of taxing and borrowing crippled the economy we inherited two years ago,0
that  divisions in philly had no votes for romney in  is a mathematical and statistical impossibility,0
says barack obama has gone from blaming george w bush to plagiarizing george w bush,0
donald trump says all mexicans are rapists,0
 unions spent  million to elect obama,0
says mary burkes  state budget had a tax hike of  billion  costing every man woman and child in the state an extra ,0
the climate hasnt warmed in quite a few years that is proven scientifically,0
a north carolina study proves that probably over a million people voted twice in the  election,0
tarpon springs takes its homeless to st petersburg,0
the health care reform bill would make it mandatory absolutely require that every five years people in medicare have a required counseling session that will tell them how to end their life sooner,0
when president franklin d roosevelt started social security it only affected widows and orphans and when medicare began it was a small program,0
says florida us reps corrine brown alcee hastings and frederica wilson are socialists,0
says hillary clinton refuses to testify before congress about the  attack in benghazi,0
commerce secretary nominee john bryson appears to endorse world government,0
says rob portman even voted to allow people on the terrorism watch list to buy guns,0
the administration raises revenue for nationalized health care through a series of new taxes including a light switch tax that would cost every american household  a year,0
the constitution simply does not authorize the federal government to own any of this land in the western states,0
isis leader abu bakr al baghdadi was released by obama in ,0
ive been outspent by my opponents every time ive run for us senate,0
in the history of republican primaries ive gotten the most votes in the history of the republican party,0
the massachusetts supreme courtdefined marriage as simply quotethe establishment of intimacy  i guess that would mean if you really had affection for your horse i guess you could marry your horse,0
when the new hampshire legislature raised the gasoline tax gas prices in the state were skyrocketing,0
we will spend  billion in afghanistan this year fixing roads building bridges training police officers and more and cutting the same things in our own country,0
says mitt romney did not pay taxes for  years,0
says gov scott walker has been rated americas most factuallychallenged politician,0
on whether bps  billion fund to compensate oil spill victims is a slush fund,0
on instate tuition for illegal immigrants,0
says jacky rosen has refused to tell us whether she supports bernie sanders or hillary clinton,0
what were the old annual deficits under republicans have now become the monthly deficits under democrats,0
says texas did not bail out a loan program he oversaw as state agriculture commissioner,0
we spend almost twice as much per capita on health care as do the people of any other country,0
on repealing the th amendment,0
says while serving in the city council rachel zenzinger voted to use tax dollars to take a taxpayerfunded junket to china,0
lots of studies seem to indicate that minors find it very easy to get marijuana easier than to get alcohol,0
says president obamas decision to not issue a permit for the keystone xl pipeline meant we were denied the ability immediately to reduce prices at the pump,0
the stimulus created zero jobs,0
the health care law reduces the number of uninsured in america by  percent for how much money  trillion,0
we import more oil today than ever before,0
says under his budgetrepair bill collective bargaining is fully intact,0
says president obama was proposing pinprick strikes for military intervention in syria,0
says there are no political prisoners in cuba,0
says illinois democrat david gill would end medicare,0
says epa regulation of greenhouse gases will endanger  texas dairy facilities  swine operations  corn farms and  beef cattle operations,0
facebook has unveiled new rules to stop their users from creatingposts related in any way to religion,0
the democrats are very sly in new hampshire we have same day voter registration and to be honest when massachusetts elections are not very close theyre busing them in all over the place,0
the employment nondiscrimination act discriminates against christian daycare christian parents christian business owners and the rights of religious freedom,0
in the s the lowest income people had the biggest gains,0
for every one job created under the obama administration  people went on food stamps,0
the administration has issued rules for  abortions in obamacare and requires all persons enrolled in insurance plans that include elective abortion coverage to pay an abortion premium,0
says gov rick perry has never held a privatesector job,0
illegal immigration costs state taxpayers over  billion every year,0
says a liberal immigration reform group endorsed his gop primary opponent dave brat,0
welders make more money than philosophers,0
the american people spoke pretty loudly they said stop all the looming tax hikes,0
for the hour after the jan  debate debra medina was the no  search on google and for the remainder of that night no ,0
after four years of a celebrity president  of recent college grads are moving back in with their parents,0
i was totally against the war in iraq,0
says suzanne bonamici supports the  billion cut to medicare passed last year,0
 was last time republicans had the white house the house and the senate,0
hillary clinton and barack obama want to raise taxes on all income brackets,0
us sen saxby chambliss votes more with democrats than with conservatives,0
on gift takingbob mcdonnell took a fraction of what tim kaine took,0
this is the first time since world war ii that five nuclearpowered aircraft carriers were docked together,0
i never said that marco rubio was mark zuckerbergs personal senator,0
if youre a small business and dont adopt the health care plan that senator obama mandates hes going to fine you,0
weve lost  million jobs since obamas been president,0
new jobs numbers are in and wisconsin has fallen to dead last in midwest job growth,0
under the baucus bill  federal funds would subsidize coverage of elective abortions,0
capandtrade is wildly unpopular with americans,0
teachers were not involved in developing the common core state standards,0
this parent trigger legislation was drafted by president obamas top advisers it was drafted by president clintons top advisers,0
mercury is used in vaccines and there is no safe level of mercury,0
theres no wildlife in the arctic national wildlife refuge,0
on a capandtrade plan,0
the left is blatantly attempting to disrupt georgias elections,0
says ted cruz is a supporter of legalizing people that are in this country illegally and proposed giving them work permits,0
on whether he wrote a provision that allowed aig to dole out bonuses,0
the aclu and atheists in denver are demanding the nfl stop tim tebow from praying on the sidelines,0
wisconsin uses voting machines that are outlawed they are illegal,0
us rep debbie wasserman schultz has blamed the republicans for the creation of hamas,0
a report in navy times said that  percent of army navy and marines have thought about attempting suicide,0
the mccain campaign is roughly in the position where vice president gore was running against president bush one week before the election of ,0
health care reform everything about it is going to raise costs raise taxes and lower the quality of health care,0
since  the united states has spent untold trillions yet the poverty rate hasnt budged,0
new jersey is the only state in the union that spent less on higher education than it did at the beginning of the decade,0
the obama administration was actively supporting al qaeda in iraq the terrorist group that became the islamic state,0
said planned parenthoods early objective was to help kill black babies before they came into the world,0
on the transpacific partnership,0
says that when congressman steve cohen took office in  the unemployment rate was at  percent the unemployment rate in shelby county has reached  percent,0
says that sen sherrod brown is out there egging on a lot of these protesters who are spitting on policemen and going to the bathroom on policemens cars at these protests on wall street and other places,0
says chuck hagels nomination as defense secretary has been publicly celebrated by the iranian government,0
says texas is the only state that exempts jet fuel from its state motor fuels tax,0
on reconciliation,0
virginias current unemployment rate is the lowest in virginia history,0
in providence ri its illegal to sell toothpaste and a toothbrush to the same customer on a sunday,0
a new colorado law literally allows residents to print ballots from their home computers then encourages them to turn ballots over to collectors,0
during the eisenhower administration not a single soldier died in combat,0
california senator democratic senator dianne feinstein said if she could say to mr america and mrs america give me your guns im rounding em up she would,0
says he has supported george bush more than i have barack obama,0
by  we will be sending so much interest to china that we will be paying for the entire peoples liberation army,0
not even tim kaine is willing to say he trusts hillary clinton,0
says the us senate has passed a budget over the last three years called the budget control act,0
medicare officials have treated humana and aarp inconsistently on how they can communicate with seniors,0
obama would experiment with socialism,0
the islamic state just built a hotel in syria,0
justice john roberts signed off on obamas arrest for treason,0
says maryellen oshaughnessy accepted campaign cash from indicted politician jimmy dimora,0
georgia has a welldeserved reputation for setting the gold standard for food safety,0
if lawmakers fail to avert the fiscal cliff  percent of the federal money that is sent to the states will be eliminated,0
says us rep paul ryans budget proposal eliminates medicare in  years,0
about  people refused to get a drug screening because they are out there on drugs,0
says tom hughes supports paving over thousands of acres with overdevelopment and sprawl,0
bill white offered sanctuary to illegal immigrants,0
says the states medicaid waiver proposal has languished in a file cabinet at the centers for medicare and medicaid services for more than two years,0
under the new arizona immigration law police cant stop someone to check their immigration status unless they think they see something illegal,0
every time we raise the minimum wage the number of jobless people increases,0
as governor tim kaine oversaw a huge increase in illegal immigration a tremendous increase,0
virginias banning of felons from voting is a jim crowera law,0
weve broken by millions the alltime record for votes in a gop presidential primary election,0
only one out of  minimum wage workers today are teen age or a young person,0
says we are going to sell this house and use the proceeds to stabilize rates,0
according to recent reports a group of death panels organized under obamacare ordered their first execution,0
say easing restrictions on selling alcohol on sundays will result in more traffic crashes and fatalities,0
right now the tea party polls higher than the republicans and the democrats,0
says the former president of the czech republic said the american people were a confederacy of fools for electing barack obama,0
its possible that noncitizen voters were responsible for obamas  victory in north carolina,0
if you give guns to gangs you can get out of jail free if californias proposition  passes if you do a driveby shooting you can get out of jail free if proposition  passes if you discharge guns on a school yard you can get out of jail free,0
gov nathan deal has taken at least  from the koch brothers their businesses and their employees,0
the democratic health care plan is a government takeover of our health programs,0
says scott walker says he would ban stem cell research,0
statistically lawenforcement officers die  years earlier than the general population,0
suicide comes from federal government largesse saying you are not worth anything but you are going to get something for nothing,0
the un arms treatyinfringes upon our right to keep and bear arms,0
the jewish holiday purim is their version of halloween here,0
the fact that rick scott is running for governor as a reformer would be funny if it wasnt so outrageous this is a man who barely escaped imprisonment,0
under scott walker wisconsin unemployments up from  to ,0
says target installed urinals in a womens bathroom to accommodate the ones who have giblets,0
an anonymous email says that hillary clinton advocates communism,0
says cnns wolf blitzer was wrong to say that the wealthiest americans they pay the most in taxes already   percent of americans dont even pay any federal income tax,0
the largest category of people coming into the technical schools in wisconsin are people with fouryear degrees,0
brazil got off oil in the last  years,0
louisiana gets not one single penny from gulf coast offshore oil revenues,0
for the first time in us history a personal inaction will be deemed unlawful  not purchasing a healthinsurance plan,0
says he lived in a colonia while working as a farm worker,0
bernie sanderss plan is to raise your taxes to  percent,0
we will be the first party to elect a bald guy to governor,0
bicycle ownership drops by half while obesity in rhode island rises by  percent,0
portland schools spend k to deem pbj sandwiches racist,0
says he cured charlie sheen and the island of comoros of hiv with milk from goats which had arthritis,0
terry mcauliffe cashed in walking away with millions from the demise of global crossing,0
phoenix is the kidnapping capital of the western hemisphere,0
statistics show you are about nine times more likely to be assaulted by a taxi driver in austin than a driver for a ridehailing service,0
gov terry mcauliffe has made several statements that he would love to be in a cabinet secretary position with the clinton administration,0
there are places in america that are among the most dangerous in the world you go to places like oakland or ferguson the crime numbers are worse seriously,0
congressman mccollum voted to dismantle social security,0
bushs tax cuts for high earners have been the biggest contributor to the budget deficit,0
president obamas lawsuit claims it is unconstitutional for ohio to allow servicemen and women extended early voting privileges during the states early voting period,0
says the mandate is  times that a childs body will be injected with a disease for immunizations,0
annexation would lead to overcrowding at decaturs city schools,0
on fundraising for super pacs,0
i am the only candidate who ran in either the democratic or the republican primary who said from the very beginning that i will not raise taxes on the middle class,0
tells david cicilline  percent of the carbon emissions which you so want to get rid of are caused by nature,0
sen barbara boxer voted against immigration reform to permit hispanic immigrants people to come here legally to work,0
the only growth sector that weve had in the last two years in america is government growth,0
as has been noted by many observers including bill clintons former secretary of labor my plan does more than anybody to reduce costs,0
its coming nobody can stop this train,0
on average each us military working dog saves the lives of between  and  servicemen and women over the span of his career,0
ive gotten to see the commercials that they did on you and ive gotten to see some of the most vicious commercials ive ever seen of michelle obama talking about you hillary,0
we have not taken away any rights that have currently existed in any city in north carolina with the passage of hb,0
says ron wyden spent  million to study exotic ants,0
for a young man or woman who is entering the ninth grade in newark this year they have a  percent graduation rate,0
because the epa closed a lead smelter in missouri all lead for bullets will have to come from overseas,0
ken hodges badly botched this investigation and as a result justice wasnt done in this case,0
donald trump and hillary clinton and bernie sanders have the identical position on health care which is they want to put the government in charge of you and your doctor,0
you have  to  military veterans on the street in this country on any given day,0
the new york times writes this long story about donald trumps tax returns but didnt point out there was no wrongdoing until paragraph ,0
an amazing  jobs were lost in the first  months of the smoking bans implementation in ohios hospitality industry alone,0
says mexico doesnt have birthright citizenship and americans are the only ones to have it,0
richmond is the most veganfriendly city,0
president obama has never received a paycheck from a profitmaking business in his entire life,0
wendy davis opposes any limits on abortion,0
the president released all of the oil from the strategic oil reserve,0
if president obama signs the copenhagen climate change treaty he will sign your freedom your democracy and your prosperity away forever and neither you nor any subsequent government you may elect would have any power whatsoever to take it back again,0
if congress fails to act the obama administration intends to give away control of the internet to an international body akin to the united nations,0
labor union president andy stern is the most frequent visitor at the white house,0
on a capandtrade plan,0
two years ago the longest serving leader of the california republic jerry brown boldly declared in china that california is a separate nation,0
the keystone oil pipeline would employ  people in the united states,0
how is a misogynist bigot of epic proportions like us rep steven smith allowed to serve,0
joe garcia raised utility rates on families,0
i watched in jersey city nj where thousands and thousands of people were cheering as the world trade center collapsed,0
says bill white is refusing to debate,0
elena kagan is a new york city radical marxist lawyer through and through,0
says there were over  reports of texas votes for donald trump in the states  republican primary virtually all getting tallied for marco rubio,0
a proposed immigration bill will bankrupt georgia if passed,0
says large majority of republicans believe obama is a muslim and not usborn,0
the washington dcarea never has a recession,0
says that when michelle fields found out that there was a security camera and that they had her on tape all of a sudden that story changed,0
says mccain voted to let governments charge rape victims for forensic exams,0
no republicans voted for recent hikes in the income tax payroll tax capital gains tax dividend tax and estate tax these taxes were all passed under obamacare,0
when trump wanted to turn a taxpayerowned building into an  anight hotel congressman jeff denham rca helped broker the deal and bragged about it,0
says chris abele has had five years and hes done nothing about the estabrook dam,0
community banks are being destroyed by doddfrank,0
in new york city an entry level janitor gets paid twice as much as an entry level teacher,0
africa is spending the highest percentage of their gdp on education of any part of the world,0
recent studies have confirmed that any academic benefits of government funded preschool disappear by the fourth grade,0
we have more hospitals that are childrens hospitals than any other state in the union ,0
on calling supreme court nominee sonia sotomayor a racist,0
on the use of presidentially appointed commissions,0
mitchell international airport is the the third busiest airport in the world and the number one busiest in the country,0
i never considered myself a maverick,0
mitt romney says the arizona immigration law should be a model for the nation,0
the government  not the armed forces  is stockpiling hundreds of millions of rounds of ammunition for domestic use,0
do this research watch how much crime picks up if you take away football,0
the five guantanamo detainees swapped for bowe bergdahl are back on the battlefield,0
martin luther king jr was a republican,0
alaskas prince william sound is pristine now,0
while americans pray for paris the government has acted on mandatory national vaccinations,0
every personhood bill ive ever support has either had language that says were conforming to the constitutional rulings of the supreme court or something to that effect,0
in oregon  people were arrested for marijuanarelated crimes in ,0
said us rep jim marshall dmacon sent nearly  billion overseas to build wind turbines and create jobs mostly in china,0
the wealth gap between blacks and whites in the united states is greater than the blackwhite wealth gap was in apartheid south africa,0
a member of the redistricting commission proposed in issue  could accept a bribe from somebody and couldnt be removed from this commission,0
social security is a ponzi scheme,0
the vast majority of syrian refugees are young ablebodied men looking for work,0
our men and women of the guard have been forced to contact food banks to feed themselves,0
the nonprofit groupfeeding america is lying when it claimsthat one in five kids is fighting starvation daily in the united states,0
up until two weeks ago john mccain was a leading proponent of amnesty now with me challenging him suddenly he has changed,0
the medicare proposal by rep paul ryan rwis would allow insurance companies to deny you coverage and drop you for preexisting conditions,0
michelle obama ordered  worth of lobster and caviar at a new york hotel,0
when i came into office our vaccination rate in texas was  percent when i left two weeks ago it was  percent,0
on restoring voting rights to nonviolent felons,0
president obama doesnt  want to admit were at war,0
says stories about his birth certificate drowned out media coverage of the republican and white house budget plans the week of april ,0
says dow chemical decided to build a plant in saudi arabia rather than oklahoma due to the impact of environmental regulations on the supply of natural gas,0
the head of the irs ordered  emails erased before congress could review them making sure the american people will never know the real truth,0
says in newark were paying  percent of the school budget from local property taxes,0
says newt gingrich has said that we should make the  million illegal workers that are in this country legal,0
obama only wants your children to have health insurance,0
says josh mandel opposed federal loans to the auto industry,0
